Instrumento;Link Externo;UF;Municipio;CNPJ;Nome Proponente;Modalidade;Emenda;Objeto;Situacao;Natureza Juridica;Inicio Vigencia;Fim Vigencia; Valor Global ;Valor Empenhado; Valor Liberado ; Total em Movimentacoes Financeiras ; Saldo em conta ; Vl Devolvido ;PC Informatizada;Relatorios de Execucao;Ação de Monitoramnto;Percental  Exec;Parecer Financeiro;Grau de Prioridade;Acao de Analise de PC;Data Limite para Apresentar PC;Data    de    Envio da  PC;Dias de Atraso    Envio da PC;Status de Execucao;Analise de Equipamentos;Percentual de Evolucoo da Analise;Parecer Tec -Merito;Pareceres Incluidos na Plataforma;Execução  Finaceira Concedente  e Convenente;Devolucao de Saldo p Uniao;Resto a Pagar ;Tecnico / Analista;Processo SEI;Nota de Risco;Limite Toler  Risco;Faixa de Risco;Data de Vinculo Fiscal ;Dias apos Envio da PC;ANOTACOES OBS;Ano; Contrapartida ; ALERTA de                       Execução Financeira ; ALERTA Sem Desembolso ; ALERTA Sem Pgt + 150 Dias ; Acordão  TCU1203 ; GRAU DE PRIORIDADE ;
797350;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=804225&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;CONVENIO;NÃO;Estruturação do Núcleo de Economia da Secretaria de Estado da Saúde do Estado da Paraíba SES/NES-PB.;Prestação de Contas Concluída;Administração Pública Estadual ou do Distrito Federal;30/12/2013;31/12/2020;247.537,90;161.850,00;235.161,00; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2021;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50002260732013E+16;-;;;16/10/2021;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
797431;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=805707&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;CONVENIO;NÃO;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA ATENÇÃO AOS PORTADORES DE DOENÇAS HEMATOLÓGICAS;Prestação de Contas Concluída;Administração Pública Estadual ou do Distrito Federal;12/11/2014;31/03/2021;135.994,48;119.400,00;119.400,00;109.094,48; -   ; -   ;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;21/09/2021;01/09/2020;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 80,22%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50002278292013E+16;0,658409051;;X;25/02/2022;-;;2013;12.000,00;Negativo;-;-;NÃO;#N/D;*
797434;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=805611&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;CONVENIO;NÃO;QUALIFICAÇÃO DOS SERVIÇOS DE HEMATOLOGIA E HEMOTERAPIA;Prestação de Contas Concluída;Administração Pública Estadual ou do Distrito Federal;14/11/2014;31/12/2021;275.000,00;250.000,00;250.000,00;189.565,10; -   ; -   ;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/03/2022;08/01/2020;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 68,93%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50002278252013E+16;0,710678;;X;31/12/2023;-;;2013;25.000,00;Negativo;-;-;NÃO;#N/D;*
798508;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=816563&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08667206000181;INSTITUTO SAO JOSE;CONVENIO;NÃO;AÇÕES DE PROMOÇÃO E PREVENÇÃO DE VIGILÂNCIA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;28/12/2013;30/05/2015;140.400,00;140.400,00;140.400,00; -   ; -   ;146.760,05;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;09/06/2017;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;2,50002350342013E+16;-;;;Sem Vínculo;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
798516;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=813733&Usr=guest&Pwd=guest;PB;BREJO DO CRUZ;12452534000138;FUNDO MUNICIPAL DE SAUDE DE BREJO DO CRUZ;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Convênio Anulado;Administração Pública Municipal;31/12/2013;13/12/2015;408.200,00; -   ; -   ; -   ; -   ; -   ;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;11/02/2016;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 0,00%   |  Convenente: -;Sem Dados;Sem Dados;Fiscal Não Identificado;947262013;-;;;Sem Vínculo;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
799392;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=795139&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08715618000140;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;NÃO;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Convênio Anulado;Administração Pública Municipal;31/12/2013;30/06/2016;265.000,00; -   ; -   ; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;29/08/2016;09/03/2020;1288;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 0,00%   |  Convenente: -;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;852472013;-;;;Sem Vínculo;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
799428;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=807633&Usr=guest&Pwd=guest;PB;ALAGOA GRANDE;17698753000115;FUNDO MUNICIPAL DE SAUDE DE ALAGOA GRANDE;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Convênio Anulado;Administração Pública Municipal;31/12/2013;09/12/2015;510.210,00; -   ; -   ; -   ; -   ; -   ;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;07/02/2016;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 0,00%   |  Convenente: -;Sem Dados;Sem Dados;Fiscal Não Identificado;903312013;-;;;Sem Vínculo;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
799611;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=819054&Usr=guest&Pwd=guest;PB;MARIZÓPOLIS;11404727000150;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;NÃO;CONSTRUÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;31/12/2013;28/02/2027;1.417.475,82;980.000,00;980.000,00;827.038,94;546.320,03; -   ;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;29/04/2027;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 73,36%;Sem Dados;Sem Dados;Fiscal Não Identificado;983502013;-;;;Sem Vínculo;-;;2013;147.358,73;Acima de 180 até 365 dias;Acima de 365 dias;Sim;NÃO;#N/D;*
800244;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=795144&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08715618000140;FUNDO MUNICIPAL DE SAUDE;CONTRATO DE REPASSE;NÃO;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Convênio Anulado;Administração Pública Municipal;31/12/2013;30/06/2016;265.000,00; -   ; -   ; -   ; -   ; -   ;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;29/08/2016;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 0,00%   |  Convenente: -;Sem Dados;Sem Dados;Fiscal Não Identificado;852492013;-;;;Sem Vínculo;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
800424;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=820614&Usr=guest&Pwd=guest;PB;TAVARES;10598364000179;FUNDO MUNICIPAL DE SAUDE DE TAVARES;CONTRATO DE REPASSE;NÃO;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Administração Pública Municipal;31/12/2013;30/03/2020;406.605,18;300.000,00;300.000,00;396.222,01; -   ;31.722,30;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;02/05/2020;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 97,45%;Sem Dados;Sem Dados;Fiscal Não Identificado;995782013;-;;;Sem Vínculo;-;;2013;106.605,18;Negativo;-;-;NÃO;#N/D;*
800440;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=820612&Usr=guest&Pwd=guest;PB;TAVARES;10598364000179;FUNDO MUNICIPAL DE SAUDE DE TAVARES;CONTRATO DE REPASSE;NÃO;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Administração Pública Municipal;31/12/2013;27/06/2021;735.715,43;542.389,85;542.389,85;735.260,32; -   ;29.367,86;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;10/05/2021;04/10/2018;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 99,71%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;995722013;-;;;Sem Vínculo;-;;2013;194.980,51;Negativo;-;-;NÃO;#N/D;*
801893;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=805667&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;CONVENIO;NÃO;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE HEMATOLOGIA E HEMOTERAPIA;Prestação de Contas em Análise;Administração Pública Estadual ou do Distrito Federal;13/11/2014;31/03/2022;170.270,00;100.000,00;100.000,00;115.010,00; -   ; -   ;SIM;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;28/09/2023;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 62,82%;Sem Dados;Sem Dados;JULIO;2,50002277842013E+16;0,548839;;;17/06/2018;1029;;2013;52.400,84;Negativo;-;-;NÃO;#N/D;46226
802057;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=820760&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;18/07/2014;01/03/2019;550.000,00;550.000,00;550.000,00;474.214,00; -   ;82.174,56;SIM;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;22/08/2020;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 86,22%;Sem Dados;Sem Dados;JULIO;2,50000741902014E+16;0,796563;;;28/12/2022;-;;2013;0;Negativo;-;-;NÃO;#N/D;*
807844;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=888032&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;06/11/2014;15/04/2021;477.333,00;400.000,00;400.000,00;379.018,00; -   ;113.536,99;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;01/06/2024;23/07/2022;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 79,40%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001183802014E+16;0,759658;1;A;31/12/2021;-;ANÁLISE POR Ma. DAS DORES;2014;0;Negativo;-;-;NÃO;#N/D;*
807845;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=887819&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;11/08/2014;29/10/2016;100.000,00;100.000,00;100.000,00;100.000,00; -   ;12.385,31;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;29/09/2017;27/07/2022;1762;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001185302014E+16;-;;;31/12/2017;-;"Monitoramento: Prestação de Contas enviada para análise em 27/07/2022.                                   
Situação 1: Relatórios de Execução Aprovados.                                         
Situação 2: Emitido PARECER Nº 15/2023-PB/DITRE/PB/SEMS/SAA/SE/MS, em 14/04/2023, sem resposta da entidade.
PC EM COMPLEMENTAÇÃO  EM FASE DE RESGATE";2014;0;Negativo;-;-;NÃO;#N/D;*
810567;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=895364&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;24/10/2014;29/10/2016;1.000.000,00;1.000.000,00;1.000.000,00;964.546,00; -   ;65.571,63;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;28/09/2017;02/04/2022;1647;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 96,45%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50001400882014E+16;-;;;28/01/2017;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
810568;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=895425&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09124165000140;INSTITUTO WALFREDO GUEDES PEREIRA;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;22/10/2014;03/11/2016;100.000,00;100.000,00;100.000,00;59.853,00; -   ;46.737,75;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;06/11/2017;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 59,85%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001410542014E+16;-;;;31/12/2019;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
811325;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=904653&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;07/11/2014;26/10/2016;99.480,00;99.480,00;99.480,00;99.480,00; -   ;1.900,20;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;10/06/2017;02/04/2022;1757;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;JULIO;2,50001683642014E+16;0,804064577;1;A;31/12/2019;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
811606;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=905970&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;25/11/2014;27/10/2016;200.000,00;200.000,00;200.000,00;194.639,99; -   ;10.733,75;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;22/11/2019;08/01/2020;47;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 97,32%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;2,50001837352014E+16;0,762684901;;X;Sem Vínculo;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
811615;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=906209&Usr=guest&Pwd=guest;PB;CAMPINA GRANDE;08841421000157;FUNDACAO ASSISTENCIAL DA PARAIBA- FAP;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;28/11/2014;25/10/2016;400.000,00;400.000,00;400.000,00;399.998,45; -   ;15.321,91;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;16/09/2017;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 100,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;2,50001836892014E+16;-;;;Sem Vínculo;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
812399;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=915501&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;23/12/2014;09/11/2016;100.000,00;100.000,00;100.000,00;91.500,00; -   ;13.290,23;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;22/08/2017;;0;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 91,50%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;FRANCIBERTO;2,50002130002014E+16;-;;;31/12/2017;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
812686;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=917511&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;09112236000194;FUNDACAO NAPOLEAO LAUREANO;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;31/12/2014;09/11/2019;199.984,00;199.984,00;199.984,00;181.826,47; -   ;45.005,16;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;08/01/2020;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 90,11%;Sem Dados;Sem Dados;Fiscal Não Identificado;533522014;-;;;Sem Vínculo;-;;2014;1.801,12;Negativo;-;-;NÃO;#N/D;*
812687;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=917513&Usr=guest&Pwd=guest;PB;SANTA RITA;09433715000102;FUNDACAO GOVERNADOR FLAVIO RIBEIRO COUTINHO;CONTRATO DE REPASSE;SIM;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Aprovada com Ressalvas;Organização da Sociedade Civil;31/12/2014;12/11/2017;99.997,76;99.997,76;99.997,76; -   ; -   ; -   ;NÃO;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;11/01/2018;19/03/2019;432;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 0,00%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;533552014;-;1;A;Sem Vínculo;-;;2014;0;Negativo;-;-;NÃO;#N/D;*
812720;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=918042&Usr=guest&Pwd=guest;PB;JOÃO PESSOA;08667206000181;INSTITUTO SAO JOSE;CONVENIO;SIM;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Prestação de Contas Concluída;Organização da Sociedade Civil;03/12/2014;25/10/2017;400.000,00;400.000,00;400.000,00;338.069,00; -   ;73.621,93;SIM;PENDENTE;MONITORAR  DESEMBOLSO;0%;PENDENTE;Indefinida;NÃO HOUVE DESEMBOLSO;24/12/2017;26/07/2022;1675;Baixa Execução;PENDENTE;0,00%;PENDENTE;NÃO INCLUÍDOS;FNS: 100,00%   |  Convenente: 84,52%;SEM INFORMAÇÃO;SEM IFORMAÇÃO;Fiscal Não Identificado;2,50002129152014E+16;0,776378599;1;A;Sem Vínculo;-;"Monitoramento: Entidade enviou a prestação de contas em 26/07/2022.                                    
Situação 1: Emitida a NOTA TÉCNICA Nº 11/2022-PB/SETER/PB/SEMS/DGIP/SE/MS, sendo a entidade diligenciada em 14/12/2022.                                    
Situação 2: PC colocada em complementação em 04/09/2023 (Análise da Execução Financeira), com atendimento da entidade 29/09/2023.
PC EM FASE DE REANÁLISE ATIVIDADE - OUTUBRO/23";2014;0;Negativo;-;-;NÃO;#N/D;*
812845;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=916298&Usr=guest&Pwd=guest;PB;JERICÓ;12009325000114;FUNDO MUNICIPAL DE SAUDE - FMS;CONTRATO DE REPASSE;SIM;AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;Em execução;Administração Pública Municipal;31/12/2014;28/08/2026;816.165,14;799.994,90;799.994,90;658.622,97;199.485,60; -   ;NÃO;Incompletos;Dados Incompletos;Sem Dados;Dados Incompletos;Indefinida;Dados Incompletos;27/10/2026;;0;Sem Dados;Sem Dados;Sem Dados;Dados Incompletos;Dados Incompletos;FNS: 100,00%   |  Convenente: 80,94%;Sem Dados;Sem Dados;Fiscal Não Identificado;528342014;-;;;Sem Vínculo;-;;2014;13.745,25;Até 90 dias;Acima de 365 dias;Não;NÃO;#N/D;*
